time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active
1778194052.342,2728.099,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194052.843,2728.600,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194053.345,2729.101,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194053.846,2729.603,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194054.347,2730.104,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194054.849,2730.605,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194055.351,2731.107,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194055.852,2731.609,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194056.354,2732.110,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194056.855,2732.612,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194057.356,2733.113,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194057.858,2733.614,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194058.359,2734.116,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194058.861,2734.617,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194059.362,2735.118,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194059.864,2735.620,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194060.366,2736.123,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194060.818,2736.574,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194061.319,2737.076,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194061.820,2737.577,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194062.322,2738.078,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194062.823,2738.580,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194063.325,2739.082,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194063.827,2739.583,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194064.328,2740.084,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194064.829,2740.586,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194065.331,2741.087,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194065.833,2741.589,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194066.334,2742.090,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194066.835,2742.592,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194067.337,2743.094,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194067.839,2743.596,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194068.341,2744.097,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194068.842,2744.599,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194069.344,2745.100,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194069.845,2745.602,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194070.347,2746.103,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194070.848,2746.605,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194071.350,2747.107,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194071.851,2747.608,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194072.353,2748.110,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194072.855,2748.611,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194073.356,2749.113,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194073.858,2749.615,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194074.360,2750.116,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194074.861,2750.618,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194075.363,2751.119,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194075.864,2751.620,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194076.365,2752.122,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194076.867,2752.623,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194077.319,2753.075,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194077.821,2753.577,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194078.322,2754.079,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194078.824,2754.580,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194079.325,2755.081,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194079.826,2755.583,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194080.328,2756.084,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194080.829,2756.586,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194081.331,2757.087,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194081.832,2757.589,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194082.334,2758.090,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194082.835,2758.592,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194083.337,2759.093,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194083.838,2759.595,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194084.339,2760.096,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194084.841,2760.597,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194085.342,2761.099,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194085.844,2761.600,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194086.345,2762.102,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194086.846,2762.603,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194087.348,2763.104,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194087.849,2763.606,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194088.351,2764.107,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194088.852,2764.609,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194089.354,2765.110,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194089.855,2765.611,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194090.357,2766.113,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194090.858,2766.615,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194091.360,2767.116,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194091.861,2767.618,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194092.363,2768.119,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194092.864,2768.620,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194093.366,2769.122,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194093.867,2769.623,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194094.318,2770.075,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194094.820,2770.576,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194095.321,2771.078,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194095.823,2771.580,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194096.324,2772.081,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194096.826,2772.582,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194097.327,2773.084,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194097.829,2773.585,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194098.331,2774.087,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194098.832,2774.588,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194099.333,2775.090,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194099.835,2775.591,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194100.336,2776.092,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194100.838,2776.594,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194101.339,2777.095,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194101.840,2777.597,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194102.341,2778.098,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194102.843,2778.599,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194103.345,2779.101,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194103.846,2779.602,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194104.347,2780.104,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194104.849,2780.605,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194105.350,2781.107,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194105.852,2781.609,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194106.354,2782.110,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194106.855,2782.612,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194107.356,2783.113,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194107.858,2783.615,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194108.361,2784.117,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194108.863,2784.619,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194109.364,2785.120,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194109.865,2785.622,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194110.367,2786.123,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194110.818,2786.575,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194111.320,2787.076,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194111.821,2787.578,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194112.323,2788.079,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194112.824,2788.580,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194113.325,2789.082,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194113.827,2789.583,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194114.328,2790.085,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194114.829,2790.586,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194115.331,2791.087,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194115.832,2791.589,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194116.334,2792.090,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194116.835,2792.592,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194117.337,2793.093,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194117.838,2793.594,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194118.339,2794.096,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194118.841,2794.597,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194119.342,2795.099,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194119.843,2795.600,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194120.345,2796.101,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194120.846,2796.603,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194121.348,2797.104,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194121.849,2797.606,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194122.351,2798.107,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194122.852,2798.609,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194123.354,2799.110,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194123.855,2799.612,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194124.357,2800.113,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194124.858,2800.615,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194125.360,2801.116,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194125.861,2801.618,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194126.363,2802.120,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194126.865,2802.622,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194127.366,2803.123,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194127.818,2803.574,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194128.319,2804.076,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194128.821,2804.577,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194129.322,2805.079,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194129.823,2805.580,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194130.325,2806.081,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194130.826,2806.583,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194131.327,2807.084,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194131.829,2807.585,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194132.330,2808.087,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194132.831,2808.588,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194133.333,2809.089,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194133.834,2809.591,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194134.336,2810.092,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194134.837,2810.594,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194135.339,2811.095,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194135.840,2811.596,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194136.341,2812.098,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194136.843,2812.599,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194137.344,2813.101,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194137.846,2813.602,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194138.347,2814.103,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194138.849,2814.605,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194139.351,2815.107,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194139.852,2815.609,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194140.353,2816.110,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194140.855,2816.611,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194141.356,2817.113,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194141.858,2817.614,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194142.359,2818.116,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194142.861,2818.617,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194143.362,2819.119,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194143.864,2819.621,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194144.366,2820.123,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194144.817,2820.574,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194145.319,2821.075,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194145.820,2821.577,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194146.322,2822.078,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194146.823,2822.580,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194147.325,2823.081,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194147.826,2823.582,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194148.327,2824.084,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194148.829,2824.585,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194149.331,2825.087,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194149.832,2825.589,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194150.334,2826.090,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194150.835,2826.591,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194151.337,2827.093,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194151.838,2827.595,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194152.340,2828.096,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194152.841,2828.598,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194153.343,2829.099,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194153.844,2829.601,0,0,0,0,0,0,0,0,0,0,0,0,1
1778194154.346,2830.102,0,0,0,0,0,0,0,0,0,0,0,0,1
