timestamp_utc,elapsed_s,mode,led,polar_deg,azimuth_deg,sample_index,dac_code,target_current_a,led_current_a,bridge_temperature_c,sgt_tia_v,sol_tia_v,external_pd_v
2026-07-29T21:14:06.817773+00:00,85.542207,current,rgb,-90.000,-45.000,11,700,0.258700,0.259005682,25.0000,3.694162607,3.733257055,1.649162889
2026-07-29T21:14:06.968125+00:00,85.692559,current,rgb,-90.000,-45.000,12,700,0.258700,0.258948864,25.0000,3.694189548,3.733334064,1.648935437
2026-07-29T21:14:07.118448+00:00,85.842882,current,rgb,-90.000,-45.000,13,700,0.258700,0.258948864,25.0000,3.694423437,3.733579636,1.648972034
2026-07-29T21:14:07.268787+00:00,85.993220,current,rgb,-90.000,-45.000,14,700,0.258700,0.258948864,25.0000,3.694408178,3.733418226,1.649168491
2026-07-29T21:14:07.419143+00:00,86.143576,current,rgb,-90.000,-45.000,15,700,0.258700,0.258920455,25.0000,3.694390774,3.733422518,1.648917794
2026-07-29T21:14:07.569472+00:00,86.293906,current,rgb,-90.000,-45.000,16,700,0.258700,0.258977273,25.0000,3.694545984,3.733553886,1.649059176
2026-07-29T21:14:07.720096+00:00,86.444526,current,rgb,-90.000,-45.000,17,700,0.258700,0.258920455,25.0000,3.694375515,3.733477116,1.649078965
2026-07-29T21:14:07.870625+00:00,86.595059,current,rgb,-90.000,-45.000,18,700,0.258700,0.258948864,25.0000,3.694611549,3.733543396,1.649000525
2026-07-29T21:14:08.021082+00:00,86.745514,current,rgb,-90.000,-45.000,19,700,0.258700,0.259005682,25.0000,3.694269180,3.733358622,1.649157286
2026-07-29T21:14:11.721813+00:00,90.446244,current,rgb,-90.000,0.000,0,700,0.258700,0.259090909,25.0000,3.694760799,3.733820438,1.649025679
2026-07-29T21:14:11.872338+00:00,90.596771,current,rgb,-90.000,0.000,1,700,0.258700,0.259005682,25.0000,3.694707870,3.733806372,1.649109244
2026-07-29T21:14:12.022807+00:00,90.747241,current,rgb,-90.000,0.000,2,700,0.258700,0.258920455,25.0000,3.694759846,3.733961344,1.648800135
2026-07-29T21:14:12.173117+00:00,90.897552,current,rgb,-90.000,0.000,3,700,0.258700,0.258892045,25.0000,3.694794416,3.733851910,1.648825765
2026-07-29T21:14:12.323430+00:00,91.047861,current,rgb,-90.000,0.000,4,700,0.258700,0.258948864,25.0000,3.694874763,3.733925343,1.649137735
2026-07-29T21:14:12.473762+00:00,91.198195,current,rgb,-90.000,0.000,5,700,0.258700,0.258948864,25.0000,3.694826365,3.733799219,1.648956418
2026-07-29T21:14:12.624271+00:00,91.348703,current,rgb,-90.000,0.000,6,700,0.258700,0.259034091,25.0000,3.694895744,3.733925581,1.649098754
2026-07-29T21:14:12.774729+00:00,91.499161,current,rgb,-90.000,0.000,7,700,0.258700,0.258920455,25.0000,3.694827318,3.733889818,1.649033546
2026-07-29T21:14:12.925122+00:00,91.649556,current,rgb,-90.000,0.000,8,700,0.258700,0.259034091,25.0000,3.694957256,3.734140396,1.649059415
