time_unix,monotonic,termination_altitude_m,burst_altitude_m,burst_altitude_uncertainty_m,ascent_detect_window_s,ascent_detect_gain_m,apogee_fraction,landing_fraction,recovery_stationary_s,termination_confirm_drop_m,termination_confirm_window_s,rw_kp,rw_kd,rw_max_rpm,mm_kp,mm_kd,mm_max_current
1778195820.564,4496.320,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195825.528,4501.284,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195830.546,4506.302,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195835.560,4511.316,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195840.575,4516.331,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195845.540,4521.296,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195850.556,4526.312,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195855.571,4531.328,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195860.536,4536.293,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195865.551,4541.308,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195870.565,4546.322,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195875.530,4551.287,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195880.546,4556.302,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195885.560,4561.316,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195890.575,4566.332,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195895.540,4571.297,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195900.556,4576.312,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195905.570,4581.327,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195910.535,4586.292,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
1778195915.552,4591.309,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,24000.0,0.005,0.02,4000.0
